"uniqway","year","islet","waypoint","trial_time","poll_species","plant_species","interaction","intyesno","perimeter","area","log_area","alpha"
"LES-HEL-5-2017",2017,"Leslie","LES-HEL-5",10:52:00,"Sceliphron caementarium","Heliotropium foertherianum","Sceliphron caementarium-Heliotropium foertherianum",1,452,7978,8.98444303246535,"I"
"PAR-COC-3-2017",2017,"Paradise","PAR-COC-3",15:54:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"PAR-COC-3-2017",2017,"Paradise","PAR-COC-3",15:54:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-HEL-6-2017",2017,"Eastern","EAS-HEL-6",13:05:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"FRI-COC-2-2017",2017,"Frigate","FRI-COC-2",14:45:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"EAS-HEL-6-2017",2017,"Eastern","EAS-HEL-6",13:05:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",14:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-2-2017",2017,"Frigate","FRI-COC-2",14:45:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"HOL-COC-3-2017",2017,"Holei","HOL-COC-3",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"HOL-COC-6-2017",2017,"Holei","HOL-COC-6",16:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"COO-COC-4-2017",2017,"Cooper","COO-COC-4",11:25:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,11918,1116182,13.9254244910642,"T"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FER-HEL-1-2017",2017,"Fern","FER-HEL-1",09:12:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,266,4862,8.48920515487607,"G"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"EAS-COC-3-2017",2017,"Eastern","EAS-COC-3",11:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"PAR-COC-5A-2017",2017,"Paradise","PAR-COC-5A",10:27:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"EAS-HEL-5-2017",2017,"Eastern","EAS-HEL-5",10:20:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"PAR-COC-3-2017",2017,"Paradise","PAR-COC-3",15:54:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-HEL-5-2017",2017,"Eastern","EAS-HEL-5",10:20:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4756,132576,11.7949113448771,"Q"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"HOL-HEL-3-2017",2017,"Holei","HOL-HEL-3",15:55:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",15:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"WHI-COC-1-2017",2017,"Whippoorwill","WHI-COC-1",14:20:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",15:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",15:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",14:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"SAN-COC-3-2017",2017,"Sand","SAN-COC-3",15:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1771,80056,11.2904816687703,"N"
"HOL-COC-3-2017",2017,"Holei","HOL-COC-3",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"FRI-COC-4-2017",2017,"Frigate","FRI-COC-4",16:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-4-2017",2017,"Frigate","FRI-COC-4",16:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"PAR-COC-3-2017",2017,"Paradise","PAR-COC-3",15:54:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"EAS-COC-2-2017",2017,"Eastern","EAS-COC-2",14:05:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"BUN-HEL-3-2017",2017,"Bunker","BUN-HEL-3",09:25:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,159,1810,7.50108212425987,"A"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",14:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-2-2017",2017,"Frigate","FRI-COC-2",14:45:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"HOL-COC-3-2017",2017,"Holei","HOL-COC-3",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-COC-3-2017",2017,"Paradise","PAR-COC-3",15:54:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-1-2017",2017,"Kaula","KAU-COC-1",12:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"SAN-COC-2-2017",2017,"Sand","SAN-COC-2",15:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1771,80056,11.2904816687703,"N"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",15:28:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-COC-5A-2017",2017,"Paradise","PAR-COC-5A",10:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-COC-1-2017",2017,"Paradise","PAR-COC-1",11:15:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"HOL-COC-3-2017",2017,"Holei","HOL-COC-3",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-SCA-1-2017",2017,"Paradise","PAR-SCA-1",10:00:00,"Scholastes palmyra","Scaevola taccada","Scholastes palmyra-Scaevola taccada",1,2534,80413,11.2949311336387,"O"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-COC-3-2017",2017,"Paradise","PAR-COC-3",15:54:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"PAR-COC-4-2017",2017,"Paradise","PAR-COC-4",15:20:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-2-2017",2017,"Frigate","FRI-COC-2",14:45:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-2-2017",2017,"Frigate","FRI-COC-2",14:45:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-2-2017",2017,"Kaula","KAU-COC-2",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"WHI-COC-3-2017",2017,"Whippoorwill","WHI-COC-3",15:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"HOL-COC-6-2017",2017,"Holei","HOL-COC-6",16:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"PAR-COC-4-2017",2017,"Paradise","PAR-COC-4",15:20:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,2534,80413,11.2949311336387,"O"
"WHI-COC-1-2017",2017,"Whippoorwill","WHI-COC-1",14:20:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"HOL-COC-4-2017",2017,"Holei","HOL-COC-4",09:33:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-2-2017",2017,"Kaula","KAU-COC-2",13:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-4-2017",2017,"Frigate","FRI-COC-4",16:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"HOL-COC-6-2017",2017,"Holei","HOL-COC-6",16:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-3-2017",2017,"Frigate","FRI-COC-3",14:55:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-3-2017",2017,"Kaula","KAU-COC-3",14:00:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"SAN-COC-3-2017",2017,"Sand","SAN-COC-3",15:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1771,80056,11.2904816687703,"N"
"HOL-COC-3-2017",2017,"Holei","HOL-COC-3",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"EAS-COC-2-2017",2017,"Eastern","EAS-COC-2",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"HOL-HEL-3-2017",2017,"Holei","HOL-HEL-3",16:05:00,"Scholastes palmyra","Heliotropium foertherianum","Scholastes palmyra-Heliotropium foertherianum",1,4261,195746,12.1845731794169,"R"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"HOL-COC-6-2017",2017,"Holei","HOL-COC-6",16:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOS-COC-2-2017",2017,"Hos","HOS-COC-2",09:36:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"HOL-COC-3-2017",2017,"Holei","HOL-COC-3",14:30:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOL-COC-6-2017",2017,"Holei","HOL-COC-6",16:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"HOS-COC-2-2017",2017,"Hos","HOS-COC-2",09:36:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,561,9118,9.11800576077339,"J"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"KAU-COC-4-2017",2017,"Kaula","KAU-COC-4",16:04:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,7662,331810,12.7123177949221,"S"
"FRI-COC-4-2017",2017,"Frigate","FRI-COC-4",16:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-4-2017",2017,"Frigate","FRI-COC-4",16:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"HOL-COC-6-2017",2017,"Holei","HOL-COC-6",16:17:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4261,195746,12.1845731794169,"R"
"WHI-COC-3-2017",2017,"Whippoorwill","WHI-COC-3",15:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
"EAS-COC-4-2017",2017,"Eastern","EAS-COC-4",14:57:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,4756,132576,11.7949113448771,"Q"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:35:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"FRI-COC-1-2017",2017,"Frigate","FRI-COC-1",14:40:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,462,7199,8.8816974064693,"H"
"WHI-COC-3-2017",2017,"Whippoorwill","WHI-COC-3",15:11:00,"Scholastes palmyra","Cocos nucifera","Scholastes palmyra-Cocos nucifera",1,1019,16787,9.72836005632241,"L"
